"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"BAJAJFINSV","19-Jan-2022","24-Feb-2022","CE","19500","490","490","375","375","375","520.5","3","29.93",".68","300","100","18077.3"
"BAJAJFINSV","19-Jan-2022","24-Feb-2022","CE","19750","0","0","0","851","0","454.75","0","0","0","0","0","18077.3"
"BAJAJFINSV","19-Jan-2022","24-Feb-2022","CE","18250","845.85","1056.15","845.75","850","850","850","8","76.68","3.68","500","0","18077.3"
"BAJAJFINSV","19-Jan-2022","24-Feb-2022","CE","18500","921.35","956.4","699","742.2","744.4","742.2","57","549.77","22.52","2100","900","18077.3"
"BAJAJFINSV","19-Jan-2022","24-Feb-2022","CE","18750","0","0","0","1152.65","0","767.65","0","0","0","0","0","18077.3"
"BAJAJFINSV","19-Jan-2022","24-Feb-2022","CE","17500","1182.05","1194.4","1146.1","1194.4","1194.4","1361.15","3","28.01","1.76","150","50","18077.3"
"BAJAJFINSV","19-Jan-2022","24-Feb-2022","CE","17750","0","0","0","1536.75","0","1223.1","0","0","0","0","0","18077.3"
"BAJAJFINSV","19-Jan-2022","24-Feb-2022","CE","17000","0","0","0","1885","1885","1666.6","0","0","0","50","0","18077.3"
"BAJAJFINSV","19-Jan-2022","31-Mar-2022","CE","22000","0","0","0","195","0","364.85","0","0","0","0","0","18077.3"
"BAJAJFINSV","19-Jan-2022","31-Mar-2022","CE","12000","0","0","0","4419.9","0","6193.1","0","0","0","0","0","18077.3"
"BAJAJFINSV","19-Jan-2022","31-Mar-2022","CE","22500","0","0","0","159.5","0","297.65","0","0","0","0","0","18077.3"
"BAJAJFINSV","19-Jan-2022","31-Mar-2022","CE","21000","0","0","0","288.85","0","540.85","0","0","0","0","0","18077.3"
"BAJAJFINSV","19-Jan-2022","31-Mar-2022","CE","21250","0","0","0","262.15","0","490.65","0","0","0","0","0","18077.3"
"BAJAJFINSV","19-Jan-2022","31-Mar-2022","CE","21500","0","0","0","237.7","0","445.05","0","0","0","0","0","18077.3"
"BAJAJFINSV","19-Jan-2022","31-Mar-2022","CE","21750","0","0","0","215.4","0","403.2","0","0","0","0","0","18077.3"
"BAJAJFINSV","19-Jan-2022","31-Mar-2022","CE","20250","0","0","0","384.5","0","714.95","0","0","0","0","0","18077.3"
"BAJAJFINSV","19-Jan-2022","31-Mar-2022","CE","20500","0","0","0","349.85","0","652.7","0","0","0","0","0","18077.3"
"BAJAJFINSV","19-Jan-2022","31-Mar-2022","CE","20750","0","0","0","318.05","0","594.5","0","0","0","0","0","18077.3"
"BAJAJFINSV","19-Jan-2022","31-Mar-2022","CE","19500","0","0","0","508.25","0","935.7","0","0","0","0","0","18077.3"
"BAJAJFINSV","19-Jan-2022","31-Mar-2022","CE","19750","0","0","0","463.15","0","856.65","0","0","0","0","0","18077.3"
"BAJAJFINSV","19-Jan-2022","31-Mar-2022","CE","20000","0","0","0","422.2","0","783.15","0","0","0","0","0","18077.3"
"BAJAJFINSV","19-Jan-2022","31-Mar-2022","CE","18750","0","0","0","664.5","0","1208.4","0","0","0","0","0","18077.3"
"BAJAJFINSV","19-Jan-2022","31-Mar-2022","CE","19000","0","0","0","608.3","0","1111.35","0","0","0","0","0","18077.3"
"BAJAJFINSV","19-Jan-2022","31-Mar-2022","CE","19250","0","0","0","556.3","0","1020.5","0","0","0","0","0","18077.3"
"BAJAJFINSV","19-Jan-2022","31-Mar-2022","CE","17750","0","0","0","935.95","0","1662.7","0","0","0","0","0","18077.3"
"BAJAJFINSV","19-Jan-2022","31-Mar-2022","CE","18000","0","0","0","860.35","0","1538.85","0","0","0","0","0","18077.3"
"BAJAJFINSV","19-Jan-2022","31-Mar-2022","CE","18250","0","0","0","789.9","0","1422","0","0","0","0","0","18077.3"
"BAJAJFINSV","19-Jan-2022","31-Mar-2022","CE","18500","0","0","0","724.4","0","1311.9","0","0","0","0","0","18077.3"
"BAJAJFINSV","19-Jan-2022","31-Mar-2022","CE","17000","0","0","0","1196.25","0","2076.1","0","0","0","0","0","18077.3"
"BAJAJFINSV","19-Jan-2022","31-Mar-2022","CE","17250","0","0","0","1103.7","0","1931.25","0","0","0","0","0","18077.3"
"BAJAJFINSV","19-Jan-2022","31-Mar-2022","CE","17500","0","0","0","1017","0","1793.4","0","0","0","0","0","18077.3"
"BAJAJFINSV","19-Jan-2022","31-Mar-2022","CE","16250","0","0","0","1511.2","0","2553.8","0","0","0","0","0","18077.3"
"BAJAJFINSV","19-Jan-2022","31-Mar-2022","CE","16500","0","0","0","1399.85","0","2387.1","0","0","0","0","0","18077.3"
"BAJAJFINSV","19-Jan-2022","31-Mar-2022","CE","16750","0","0","0","1294.9","0","2228.1","0","0","0","0","0","18077.3"
"BAJAJFINSV","19-Jan-2022","31-Mar-2022","CE","15500","0","0","0","1885.5","0","3091.8","0","0","0","0","0","18077.3"
"BAJAJFINSV","19-Jan-2022","31-Mar-2022","CE","15750","0","0","0","1753.95","0","2906.45","0","0","0","0","0","18077.3"
"BAJAJFINSV","19-Jan-2022","31-Mar-2022","CE","16000","0","0","0","1629.15","0","2726.8","0","0","0","0","0","18077.3"
"BAJAJFINSV","19-Jan-2022","31-Mar-2022","CE","14750","0","0","0","2321.65","0","3685.5","0","0","0","0","0","18077.3"
"BAJAJFINSV","19-Jan-2022","31-Mar-2022","CE","15000","0","0","0","2169.35","0","3481.9","0","0","0","0","0","18077.3"
"BAJAJFINSV","19-Jan-2022","31-Mar-2022","CE","15250","0","0","0","2023.95","0","3283.9","0","0","0","0","0","18077.3"
"BAJAJFINSV","19-Jan-2022","31-Mar-2022","CE","13750","0","0","0","3000.45","0","4549.25","0","0","0","0","0","18077.3"
"BAJAJFINSV","19-Jan-2022","31-Mar-2022","CE","14000","0","0","0","2820.85","0","4326.65","0","0","0","0","0","18077.3"
"BAJAJFINSV","19-Jan-2022","31-Mar-2022","CE","14250","0","0","0","2647.8","0","4108.25","0","0","0","0","0","18077.3"
"BAJAJFINSV","19-Jan-2022","31-Mar-2022","CE","14500","0","0","0","2480.95","0","3894.45","0","0","0","0","0","18077.3"
"BAJAJFINSV","19-Jan-2022","31-Mar-2022","CE","13000","0","0","0","3575.7","0","5238.3","0","0","0","0","0","18077.3"
"BAJAJFINSV","19-Jan-2022","31-Mar-2022","CE","13250","0","0","0","3377.8","0","5005.45","0","0","0","0","0","18077.3"
"BAJAJFINSV","19-Jan-2022","31-Mar-2022","CE","13500","0","0","0","3185.8","0","4775.65","0","0","0","0","0","18077.3"
"BAJAJFINSV","19-Jan-2022","31-Mar-2022","CE","12250","0","0","0","4201.65","0","5951.55","0","0","0","0","0","18077.3"
"BAJAJFINSV","19-Jan-2022","31-Mar-2022","CE","12500","0","0","0","3987.95","0","5711.7","0","0","0","0","0","18077.3"
"BAJAJFINSV","19-Jan-2022","31-Mar-2022","CE","12750","0","0","0","3779.2","0","5473.85","0","0","0","0","0","18077.3"
"BAJAJFINSV","19-Jan-2022","31-Mar-2022","CE","22250","0","0","0","176.45","0","329.75","0","0","0","0","0","18077.3"
"BAJAJFINSV","20-Jan-2022","27-Jan-2022","CE","12750","0","0","0","5471.4","0","4518.9","0","0","0","0","0","17258.95"
"BAJAJFINSV","20-Jan-2022","27-Jan-2022","CE","21750","0","0","0","615.1","0","0.05","0","0","0","0","0","17258.95"
"BAJAJFINSV","20-Jan-2022","27-Jan-2022","CE","22000","10","10.95","5.2","7.95","8.45","7.95","74","814.32",".32","10500","-300","17258.95"
"BAJAJFINSV","20-Jan-2022","27-Jan-2022","CE","22250","0","0","0","525.95","0","0.05","0","0","0","0","0","17258.95"
"BAJAJFINSV","20-Jan-2022","27-Jan-2022","CE","22500","0","0","0","486.1","0","0","0","0","0","0","0","17258.95"
"BAJAJFINSV","20-Jan-2022","27-Jan-2022","CE","20750","14","14","12","12.8","12.8","0.65","24","249.16",".16","200","0","17258.95"
"BAJAJFINSV","20-Jan-2022","27-Jan-2022","CE","21000","17.1","17.5","8","9.35","9.45","9.35","448","4706.68","2.68","19600","-700","17258.95"
"BAJAJFINSV","20-Jan-2022","27-Jan-2022","CE","21250","0","0","0","716.35","0","0.2","0","0","0","0","0","17258.95"
"BAJAJFINSV","20-Jan-2022","27-Jan-2022","CE","21500","11.35","13.75","7.25","9","9","9","22","236.61",".11","3850","-350","17258.95"
"BAJAJFINSV","20-Jan-2022","27-Jan-2022","CE","20000","58.85","59","14.95","16.45","16.25","16.45","2067","20696.91","26.91","35050","-100","17258.95"
"BAJAJFINSV","20-Jan-2022","27-Jan-2022","CE","20250","39","39","10.15","16","16","2.2","10","101.34",".09","1600","50","17258.95"
"BAJAJFINSV","20-Jan-2022","27-Jan-2022","CE","20500","34.15","34.2","10.6","12.6","12.05","12.6","451","4626.63","3.88","15550","-300","17258.95"
"BAJAJFINSV","20-Jan-2022","27-Jan-2022","CE","19000","180.05","190","29.75","40.85","38.05","40.85","5902","56310.54","241.54","112750","25000","17258.95"
"BAJAJFINSV","20-Jan-2022","27-Jan-2022","CE","19250","124.95","140","24","34.15","31.95","34.15","630","6083.1","19.35","16400","7250","17258.95"
"BAJAJFINSV","20-Jan-2022","27-Jan-2022","CE","19500","90.95","100.7","18","26.1","24","26.1","2492","24351.3","54.3","30650","-2250","17258.95"
"BAJAJFINSV","20-Jan-2022","27-Jan-2022","CE","19750","80","80","16.5","21.15","19.45","21.15","358","3541.33","6.08","6000","750","17258.95"
"BAJAJFINSV","20-Jan-2022","27-Jan-2022","CE","18250","395.5","440","84.85","96.25","95","96.25","2608","24057.2","259.2","43800","24950","17258.95"
"BAJAJFINSV","20-Jan-2022","27-Jan-2022","CE","18500","300.8","338.05","56.9","68.05","66","68.05","7504","69938.1","526.1","110700","44250","17258.95"
"BAJAJFINSV","20-Jan-2022","27-Jan-2022","CE","18750","230.85","244.15","38.65","51.55","48","51.55","1402","13209.22","65.47","22400","5250","17258.95"
"BAJAJFINSV","20-Jan-2022","27-Jan-2022","CE","17250","686.5","686.5","336.85","385.35","373.95","385.35","844","7444.61","165.11","10600","7700","17258.95"
"BAJAJFINSV","20-Jan-2022","27-Jan-2022","CE","17500","730","730","227.45","268.45","264","268.45","3016","26843.51","453.51","31500","24350","17258.95"
"BAJAJFINSV","20-Jan-2022","27-Jan-2022","CE","17750","518.55","518.55","164.6","188.65","180","188.65","1363","12289.2","192.58","14700","11000","17258.95"
"BAJAJFINSV","20-Jan-2022","27-Jan-2022","CE","18000","327.05","565","116","130.8","125","130.8","8278","75460.09","958.09","94450","64900","17258.95"
"BAJAJFINSV","20-Jan-2022","27-Jan-2022","CE","16500","1664.55","1664.55","805.35","893.7","911.3","893.7","28","244.19","13.19","3800","-450","17258.95"
"BAJAJFINSV","20-Jan-2022","27-Jan-2022","CE","16750","1502","1502","648.7","648.7","648.7","737.75","11","96.84","4.71","1850","-250","17258.95"
"BAJAJFINSV","20-Jan-2022","27-Jan-2022","CE","17000","1289.15","1289.15","458.1","514.6","510.65","514.6","505","4427.6","135.1","10700","1550","17258.95"
"BAJAJFINSV","20-Jan-2022","27-Jan-2022","CE","15750","0","0","0","1442.5","1442.5","1554.3","0","0","0","200","0","17258.95"
"BAJAJFINSV","20-Jan-2022","27-Jan-2022","CE","16000","2215.65","2215.65","1225","1326.5","1366.65","1326.5","22","193.45","17.45","4750","-500","17258.95"
"BAJAJFINSV","20-Jan-2022","27-Jan-2022","CE","16250","1102.8","1102.8","1102.8","1102.8","1102.8","1102.8","1","8.68",".55","3800","-50","17258.95"
"BAJAJFINSV","20-Jan-2022","27-Jan-2022","CE","14750","0","0","0","3791.35","0","2522.45","0","0","0","0","0","17258.95"
"BAJAJFINSV","20-Jan-2022","27-Jan-2022","CE","15000","0","0","0","2920","2920","2275.1","0","0","0","1550","0","17258.95"
"BAJAJFINSV","20-Jan-2022","27-Jan-2022","CE","15250","0","0","0","3419.8","0","2030.1","0","0","0","0","0","17258.95"
"BAJAJFINSV","20-Jan-2022","27-Jan-2022","CE","15500","0","0","0","3242","0","1789.1","0","0","0","0","0","17258.95"
"BAJAJFINSV","20-Jan-2022","27-Jan-2022","CE","13750","0","0","0","4596.75","0","3519.75","0","0","0","0","0","17258.95"
"BAJAJFINSV","20-Jan-2022","27-Jan-2022","CE","14000","0","0","0","3400","3400","3270","0","0","0","500","0","17258.95"
"BAJAJFINSV","20-Jan-2022","27-Jan-2022","CE","14250","0","0","0","4184.35","0","3020.4","0","0","0","0","0","17258.95"
"BAJAJFINSV","20-Jan-2022","27-Jan-2022","CE","14500","0","0","0","2650","2650","2771.1","0","0","0","50","0","17258.95"
"BAJAJFINSV","20-Jan-2022","27-Jan-2022","CE","13000","0","0","0","3052","3052","4269.1","0","0","0","0","0","17258.95"
"BAJAJFINSV","20-Jan-2022","27-Jan-2022","CE","13250","0","0","0","5026.45","0","4019.3","0","0","0","0","0","17258.95"
"BAJAJFINSV","20-Jan-2022","27-Jan-2022","CE","13500","0","0","0","4580","4580","3769.5","0","0","0","250","0","17258.95"
"BAJAJFINSV","20-Jan-2022","27-Jan-2022","CE","12000","0","0","0","6852.65","6852.65","5268.35","0","0","0","650","0","17258.95"
"BAJAJFINSV","20-Jan-2022","27-Jan-2022","CE","12250","0","0","0","5929.2","0","5018.55","0","0","0","0","0","17258.95"
"BAJAJFINSV","20-Jan-2022","27-Jan-2022","CE","12500","0","0","0","5698.85","0","4768.75","0","0","0","0","0","17258.95"
"BAJAJFINSV","20-Jan-2022","24-Feb-2022","CE","16750","0","0","0","2013.7","0","1268.15","0","0","0","0","0","17258.95"
"BAJAJFINSV","20-Jan-2022","24-Feb-2022","CE","18000","974.25","974.25","518","546.25","535","546.25","431","4020.55","141.55","10650","9350","17258.95"
"BAJAJFINSV","20-Jan-2022","24-Feb-2022","CE","17250","0","0","0","1763.05","0","1006.05","0","0","0","0","0","17258.95"
"BAJAJFINSV","20-Jan-2022","24-Feb-2022","CE","16000","0","0","0","2436.35","0","1738.45","0","0","0","0","0","17258.95"
"BAJAJFINSV","20-Jan-2022","24-Feb-2022","CE","16250","0","0","0","2289.15","0","1571.55","0","0","0","0","0","17258.95"
"BAJAJFINSV","20-Jan-2022","24-Feb-2022","CE","16500","0","0","0","2175","2175","1414.7","0","0","0","50","0","17258.95"
"BAJAJFINSV","20-Jan-2022","24-Feb-2022","CE","15250","0","0","0","2916.5","0","2296.2","0","0","0","0","0","17258.95"
"BAJAJFINSV","20-Jan-2022","24-Feb-2022","CE","15500","0","0","0","2749.65","0","2101.45","0","0","0","0","0","17258.95"
"BAJAJFINSV","20-Jan-2022","24-Feb-2022","CE","15750","0","0","0","2589.9","0","1916","0","0","0","0","0","17258.95"
"BAJAJFINSV","20-Jan-2022","24-Feb-2022","CE","14250","0","0","0","3640.5","0","3149.1","0","0","0","0","0","17258.95"
"BAJAJFINSV","20-Jan-2022","24-Feb-2022","CE","14500","0","0","0","3450.75","0","2926.2","0","0","0","0","0","17258.95"
"BAJAJFINSV","20-Jan-2022","24-Feb-2022","CE","14750","0","0","0","3267.2","0","2709.25","0","0","0","0","0","17258.95"
"BAJAJFINSV","20-Jan-2022","24-Feb-2022","CE","15000","0","0","0","3088.85","0","2499","0","0","0","0","0","17258.95"
"BAJAJFINSV","20-Jan-2022","24-Feb-2022","CE","13500","0","0","0","4241.6","0","3846","0","0","0","0","0","17258.95"
"BAJAJFINSV","20-Jan-2022","24-Feb-2022","CE","13750","0","0","0","4036.15","0","3609.75","0","0","0","0","0","17258.95"
"BAJAJFINSV","20-Jan-2022","24-Feb-2022","CE","14000","0","0","0","3835.7","0","3377.2","0","0","0","0","0","17258.95"
"BAJAJFINSV","20-Jan-2022","24-Feb-2022","CE","12750","0","0","0","4885.1","0","4571","0","0","0","0","0","17258.95"
"BAJAJFINSV","20-Jan-2022","24-Feb-2022","CE","13000","0","0","0","4666.35","0","4327.2","0","0","0","0","0","17258.95"
"BAJAJFINSV","20-Jan-2022","24-Feb-2022","CE","13250","0","0","0","4451.75","0","4085.35","0","0","0","0","0","17258.95"
"BAJAJFINSV","20-Jan-2022","24-Feb-2022","CE","12000","0","0","0","5563","0","5310","0","0","0","0","0","17258.95"
"BAJAJFINSV","20-Jan-2022","24-Feb-2022","CE","12250","0","0","0","5333.75","0","5062.75","0","0","0","0","0","17258.95"
"BAJAJFINSV","20-Jan-2022","24-Feb-2022","CE","12500","0","0","0","5107.65","0","4816.3","0","0","0","0","0","17258.95"
"BAJAJFINSV","20-Jan-2022","24-Feb-2022","CE","22250","0","0","0","376.35","0","41.95","0","0","0","0","0","17258.95"
"BAJAJFINSV","20-Jan-2022","24-Feb-2022","CE","22500","0","0","0","345.4","0","34.5","0","0","0","0","0","17258.95"
"BAJAJFINSV","20-Jan-2022","24-Feb-2022","CE","21500","0","0","0","484.7","0","73.95","0","0","0","0","0","17258.95"
"BAJAJFINSV","20-Jan-2022","24-Feb-2022","CE","21750","0","0","0","445.8","0","61.4","0","0","0","0","0","17258.95"
"BAJAJFINSV","20-Jan-2022","24-Feb-2022","CE","22000","0","0","0","409.75","0","50.8","0","0","0","0","0","17258.95"
"BAJAJFINSV","20-Jan-2022","24-Feb-2022","CE","20500","275","275","54.05","270","270","270","8","82.63",".63","250","200","17258.95"
"BAJAJFINSV","20-Jan-2022","24-Feb-2022","CE","20750","0","0","0","620.65","0","126.65","0","0","0","0","0","17258.95"
"BAJAJFINSV","20-Jan-2022","24-Feb-2022","CE","21000","0","0","0","572.3","0","106.2","0","0","0","0","0","17258.95"
"BAJAJFINSV","20-Jan-2022","24-Feb-2022","CE","21250","0","0","0","526.6","0","88.75","0","0","0","0","0","17258.95"
"BAJAJFINSV","20-Jan-2022","24-Feb-2022","CE","20000","300","300","130","137.15","132","137.15","94","947.24","7.24","2800","2200","17258.95"
"BAJAJFINSV","20-Jan-2022","24-Feb-2022","CE","20250","0","0","0","728.2","0","178.2","0","0","0","0","0","17258.95"
"BAJAJFINSV","20-Jan-2022","24-Feb-2022","CE","19000","572.5","572.5","270","279.65","270","279.65","305","2952.58","55.08","8800","7050","17258.95"
"BAJAJFINSV","20-Jan-2022","24-Feb-2022","CE","19250","0","0","0","992.3","0","337.8","0","0","0","0","0","17258.95"
"BAJAJFINSV","20-Jan-2022","24-Feb-2022","CE","19500","222.1","223.35","200","205","205","205","15","147.83","1.58","750","450","17258.95"
"BAJAJFINSV","20-Jan-2022","24-Feb-2022","CE","19750","0","0","0","851","0","247.2","0","0","0","0","0","17258.95"
"BAJAJFINSV","20-Jan-2022","24-Feb-2022","CE","18250","710.6","710.6","465","467.8","468.8","467.8","10","93.81","2.56","750","250","17258.95"
"BAJAJFINSV","20-Jan-2022","24-Feb-2022","CE","18500","853.75","853.75","375","390.45","406.95","390.45","251","2385.52","63.77","6300","4200","17258.95"
"BAJAJFINSV","20-Jan-2022","24-Feb-2022","CE","18750","418.8","418.8","418.8","418.8","418.8","454.25","1","9.58",".21","50","50","17258.95"
"BAJAJFINSV","20-Jan-2022","24-Feb-2022","CE","17500","1158.8","1196.5","710","763.15","764.8","763.15","56","511.99","21.99","2000","1850","17258.95"
"BAJAJFINSV","20-Jan-2022","24-Feb-2022","CE","17750","0","0","0","1536.75","0","784.75","0","0","0","0","0","17258.95"
"BAJAJFINSV","20-Jan-2022","24-Feb-2022","CE","17000","1200","1200","920","950","950","1132","12","107.99","5.99","500","450","17258.95"
"BAJAJFINSV","20-Jan-2022","31-Mar-2022","CE","22000","0","0","0","195","0","226.5","0","0","0","0","0","17258.95"
"BAJAJFINSV","20-Jan-2022","31-Mar-2022","CE","12000","0","0","0","4419.9","0","5389.6","0","0","0","0","0","17258.95"
"BAJAJFINSV","20-Jan-2022","31-Mar-2022","CE","22500","0","0","0","159.5","0","181.25","0","0","0","0","0","17258.95"
"BAJAJFINSV","20-Jan-2022","31-Mar-2022","CE","21250","0","0","0","262.15","0","313.65","0","0","0","0","0","17258.95"
"BAJAJFINSV","20-Jan-2022","31-Mar-2022","CE","21500","0","0","0","237.7","0","281.75","0","0","0","0","0","17258.95"
"BAJAJFINSV","20-Jan-2022","31-Mar-2022","CE","21750","0","0","0","215.4","0","252.8","0","0","0","0","0","17258.95"
"BAJAJFINSV","20-Jan-2022","31-Mar-2022","CE","20250","0","0","0","384.5","0","476.15","0","0","0","0","0","17258.95"
"BAJAJFINSV","20-Jan-2022","31-Mar-2022","CE","20500","0","0","0","349.85","0","429.35","0","0","0","0","0","17258.95"
"BAJAJFINSV","20-Jan-2022","31-Mar-2022","CE","20750","0","0","0","318.05","0","387.2","0","0","0","0","0","17258.95"
"BAJAJFINSV","20-Jan-2022","31-Mar-2022","CE","21000","0","0","0","288.85","0","348.7","0","0","0","0","0","17258.95"
"BAJAJFINSV","20-Jan-2022","31-Mar-2022","CE","19500","0","0","0","508.25","0","640.5","0","0","0","0","0","17258.95"
"BAJAJFINSV","20-Jan-2022","31-Mar-2022","CE","19750","0","0","0","463.15","0","581","0","0","0","0","0","17258.95"
"BAJAJFINSV","20-Jan-2022","31-Mar-2022","CE","20000","0","0","0","422.2","0","526.35","0","0","0","0","0","17258.95"
"BAJAJFINSV","20-Jan-2022","31-Mar-2022","CE","18750","0","0","0","664.5","0","850.3","0","0","0","0","0","17258.95"
"BAJAJFINSV","20-Jan-2022","31-Mar-2022","CE","19000","0","0","0","608.3","0","774.55","0","0","0","0","0","17258.95"
"BAJAJFINSV","20-Jan-2022","31-Mar-2022","CE","19250","0","0","0","556.3","0","704.4","0","0","0","0","0","17258.95"
"BAJAJFINSV","20-Jan-2022","31-Mar-2022","CE","18000","0","0","0","860.35","0","1114.15","0","0","0","0","0","17258.95"
"BAJAJFINSV","20-Jan-2022","31-Mar-2022","CE","18250","0","0","0","789.9","0","1019.85","0","0","0","0","0","17258.95"
"BAJAJFINSV","20-Jan-2022","31-Mar-2022","CE","18500","0","0","0","724.4","0","932","0","0","0","0","0","17258.95"
"BAJAJFINSV","20-Jan-2022","31-Mar-2022","CE","17250","0","0","0","1103.7","0","1437.7","0","0","0","0","0","17258.95"
"BAJAJFINSV","20-Jan-2022","31-Mar-2022","CE","17500","0","0","0","1017","0","1322.9","0","0","0","0","0","17258.95"
"BAJAJFINSV","20-Jan-2022","31-Mar-2022","CE","17750","0","0","0","935.95","0","1215.1","0","0","0","0","0","17258.95"
"BAJAJFINSV","20-Jan-2022","31-Mar-2022","CE","16250","0","0","0","1511.2","0","1969.95","0","0","0","0","0","17258.95"
"BAJAJFINSV","20-Jan-2022","31-Mar-2022","CE","16500","0","0","0","1399.85","0","1825.85","0","0","0","0","0","17258.95"
"BAJAJFINSV","20-Jan-2022","31-Mar-2022","CE","16750","0","0","0","1294.9","0","1689.15","0","0","0","0","0","17258.95"
"BAJAJFINSV","20-Jan-2022","31-Mar-2022","CE","17000","0","0","0","1196.25","0","1559.8","0","0","0","0","0","17258.95"
"BAJAJFINSV","20-Jan-2022","31-Mar-2022","CE","15500","0","0","0","1885.5","0","2447.35","0","0","0","0","0","17258.95"
"BAJAJFINSV","20-Jan-2022","31-Mar-2022","CE","15750","0","0","0","1753.95","0","2280.4","0","0","0","0","0","17258.95"
